Account ID,City,State,BFPO No,Postcode,Country,Total Gifts (All Time),Last Gift Date,Number of Gifts Past 18 Months
001PY00000ffAx2YAE,Rhinebeck,NY,,,,"$2,550.00 ",4/18/2025,13
001PY00000lD8gDYAS,Rhinebeck,NY,,,,$250.00 ,5/23/2025,1
001PY00000ff4bYYAQ,Rhinebeck,NY,,,,"$1,270.00 ",6/26/2025,2
001PY00000ffBbwYAE,Rhinebeck,NY,,,,$427.28 ,7/4/2025,3
001PY00000ff9pAYAQ,Rhinebeck,NY,,,,$200.00 ,8/8/2025,1
001PY00000ff5hYYAQ,Rhinebeck,NY,,,,"$2,476.50 ",8/8/2025,2
001PY00000zc045YAA,Rhinebeck,NY,,,,$103.00 ,9/6/2025,1
001PY00000femyaYAA,Rhinebeck,NY,,,,"$1,310.88 ",9/27/2025,18
001PY00000fe0GwYAI,Rhinebeck,NY,,,,$600.00 ,9/30/2025,18
001PY00000fe70uYAA,Rhinebeck,NY,,,,$375.36 ,10/1/2025,20
001PY00000ff1BmYAI,Rhinebeck,NY,,,,$880.00 ,10/9/2025,2
001PY00000ff1FXYAY,Rhinebeck,NY,,,,"$119,737.00 ",10/14/2025,6
001PY00000ff94rYAA,Rhinebeck,NY,,,,"$1,337.00 ",10/14/2025,2
001PY00000fbPllYAE,Rhinebeck,NY,,,,"$4,000.00 ",11/17/2020,0
001PY00000fyHf1YAE,Rhinebeck,NY,,,,"$58,900.00 ",3/23/2022,0
001PY00000fbbgeYAA,Rhinebeck,NY,,,,$100.00 ,6/20/2022,0
001PY00000fbbvgYAA,Rhinebeck,NY,,,,"$2,750.00 ",6/22/2023,0
001PY00000fyHetYAE,Rhinebeck,NY,,,,$500.00 ,3/31/2025,1
001PY00000ffCZ6YAM,Rhinebeck,NY,,,,$35.00 ,10/27/2022,0
001PY00000ff4aKYAQ,Rhinecliff,NY,,,,$50.00 ,3/9/2023,0
001PY00000ffH1YYAU,Rhinecliff,NY,,,,$1.03 ,5/17/2021,0
001PY00000ffBCkYAM,Rhinecliff,NY,,,,$650.00 ,11/11/2021,0
001PY00000ff4aLYAQ,Rhinecliff,NY,,,,$50.00 ,3/9/2023,0
001PY00000ffCfmYAE,Rhinecliff,NY,,,,$260.00 ,4/14/2023,0
001PY00000fecNZYAY,Rhinecliff,NY,,,,$400.00 ,4/22/2024,2
001PY00000ff4aNYAQ,Rhinecliff,NY,,,,$19.65 ,5/8/2024,1
001PY00000ff7bjYAA,Rhinecliff,NY,,,,"$1,790.00 ",12/28/2024,1
001PY00000feFF3YAM,Rhinecliff,NY,,,,"$13,900.00 ",2/13/2025,12
001PY00000fevlPYAQ,Rhinecliff,NY,,,,"$25,400.00 ",6/20/2025,2
001PY00000ffFQ8YAM,Richmond,NY,,,,$10.00 ,5/21/2020,0
001PY00000ff4ceYAA,Richmond Hill,NY,,,,$460.00 ,7/26/2021,0
001PY00000ff2xTYAQ,Richmond Hill,NY,,,,$630.00 ,12/13/2024,2
001PY00000ff9D3YAI,Richmond Hill,NY,,,,$383.50 ,10/9/2025,16
001PY00000fen6GYAQ,Richmondville,NY,,,,$50.00 ,6/29/2020,0
001PY00000ffRs9YAE,Ridge,NY,,,,$10.00 ,6/16/2020,0
001PY00000ffAy5YAE,Ridge,NY,,,,$425.00 ,12/27/2024,1
001PY00000feF3MYAU,Ridgewood,NY,,,,$200.00 ,8/8/2020,0
001PY00000ffGdOYAU,Ridgewood,NY,,,,$15.38 ,5/17/2021,0
001PY00000ffH1MYAU,Ridgewood,NY,,,,$30.38 ,8/22/2021,0
001PY00000ffAxYYAU,Ridgewood,NY,,,,$390.00 ,4/22/2022,0
001PY00000ffEW6YAM,Rinebeck,NY,,,,$125.00 ,12/17/2024,1
001PY00000ffBFQYA2,Riverdale,NY,,,,$535.00 ,4/1/2025,2
001PY00000ffSlSYAU,Riverdale,NY,,,,$10.25 ,5/17/2021,0
001PY00000ff5CJYAY,Rochester,NY,,,,"$1,005.00 ",8/29/2023,0
001PY00000feXe7YAE,Rochester,NY,,,,$150.00 ,12/30/2020,0
001PY00000ffEb9YAE,Rochester,NY,,,,$200.00 ,12/12/2021,0
001PY00000fe75xYAA,Rochester,NY,,,,"$1,200.00 ",1/4/2022,0
001PY00000ffAxbYAE,Rochester,NY,,,,$480.00 ,5/19/2022,0
001PY00000ffzOaYAI,Rochester,NY,,,,$495.00 ,12/1/2022,0
001PY00000ff8kCYAQ,Rochester,NY,,,,$25.00 ,12/30/2023,0
001PY00000ffGtgYAE,Rock Hill,NY,,,,$50.00 ,12/1/2022,0
001PY00000ffGdHYAU,Rock Tavern,NY,,,,$100.00 ,4/22/2021,0
001PY00000fecNTYAY,Rock Tavern,NY,,,,$55.00 ,12/28/2021,0
001PY00000ff1BSYAY,Rock Tavern,NY,,,,$230.00 ,11/15/2024,1
001PY00000fekvwYAA,Rockaway Beach,NY,,,,"$1,610.00 ",5/2/2023,0
001PY00000ffIp5YAE,Rockaway Park,NY,,,,$40.00 ,5/17/2022,0
001PY00000ff53SYAQ,Rockaway Park,NY,,,,$566.00 ,2/13/2023,0
001PY00000febjoYAA,Rockaway Park,NY,,,,"$1,555.00 ",4/25/2024,1
001PY00000ff2wdYAA,Rockaway Point,NY,,,,$650.00 ,8/25/2022,0
001PY00000fea2lYAA,Rockville Center,NY,,,,$40.00 ,5/17/2022,0
001PY00000fea3DYAQ,Rockville Centre,NY,,,,$40.00 ,5/17/2022,0
001PY00000ff5JPYAY,Rockville Centre,NY,,,,"$1,025.00 ",11/7/2022,0
001PY00000fekGYYAY,Rockville Centre,NY,,,,"$2,065.00 ",10/1/2025,19
001PY00000ffJMHYA2,Rocky Point,NY,,,,$100.00 ,6/2/2022,0
001PY00000ffCuVYAU,Rocky Point,NY,,,,$105.00 ,1/23/2023,0
001PY00000ffRzmYAE,Rocky Point,NY,,,,$715.44 ,9/30/2025,11
001PY00000ffSIiYAM,Rome,NY,,,,$55.00 ,12/31/2022,0
001PY00000ffGSQYA2,Romulus,NY,,,,$40.00 ,4/6/2023,0
001PY00000feIX6YAM,Roosevelt Island,NY,,,,$405.00 ,12/6/2024,1
001PY00000feVvUYAU,Roscoe,NY,,,,$112.28 ,12/23/2024,1
001PY00000ffH1nYAE,Rosendale,NY,,,,$51.75 ,6/11/2021,0
001PY00000feFDvYAM,Rosendale,NY,,,,$240.00 ,6/28/2021,0
001PY00000fdugDYAQ,Rosendale,NY,,,,$96.81 ,4/20/2022,0
001PY00000ffKKLYA2,Rosendale,NY,,,,$100.00 ,12/17/2022,0
001PY00000ffPHFYA2,Rosendale,NY,,,,$21.04 ,9/28/2023,0
001PY00000ffBG6YAM,Rosendale,NY,,,,$110.00 ,8/1/2024,1
001PY00000ff8bwYAA,Rosendale,NY,,,,$416.00 ,12/6/2024,1
001PY00000ffHWSYA2,Rosendale,NY,,,,$125.00 ,3/15/2025,2
001PY00000fekGAYAY,Roslyn,NY,,,,$490.00 ,1/24/2020,0
001PY00000ff2wrYAA,Roslyn,NY,,,,$165.00 ,6/26/2025,2
001PY00000ffEBZYA2,Roslyn Heights,NY,,,,$25.00 ,6/10/2020,0
001PY00000ffDc0YAE,Rotterdam Junction,NY,,,,$60.00 ,6/29/2020,0
001PY00000ffP3vYAE,Round Lake,NY,,,,$50.00 ,1/27/2024,0
001PY00000ffHtCYAU,Roxbury,NY,,,,$300.00 ,11/28/2022,0
001PY00000ffHMKYA2,Ruby,NY,,,,$101.04 ,6/13/2023,0
001PY00000ffSeoYAE,Ruby,NY,,,,$30.00 ,4/22/2024,1
001PY00000ffKrqYAE,Ruby,NY,,,,$375.98 ,12/20/2024,1
001PY00000fegf5YAA,Rye,NY,,,,"$6,508.00 ",1/12/2024,0
001PY00000ffKKSYA2,Rye,NY,,,,"$6,000.00 ",12/20/2024,1
001PY00000feCQbYAM,Rye,NY,,,,"$6,855.00 ",9/17/2020,0
001PY00000ffAyDYAU,Rye,NY,,,,$900.00 ,2/24/2021,0
001PY00000feCQ9YAM,Rye,NY,,,,$151.75 ,11/5/2021,0
001PY00000ffHArYAM,Rye,NY,,,,$350.00 ,12/7/2021,0
001PY00000ff338YAA,Rye,NY,,,,"$2,600.00 ",11/29/2023,0
001PY00000fegfCYAQ,Rye,NY,,,,"$1,545.00 ",12/31/2023,0
001PY00000ffRduYAE,Rye,NY,,,,$50.00 ,2/24/2024,0
001PY00000fen5tYAA,Rye,NY,,,,$355.00 ,3/18/2024,0
001PY00000fdugPYAQ,Rye,NY,,,,$580.00 ,3/19/2025,1
001PY00000ff53cYAA,Rye,NY,,,,"$534,111.65 ",4/18/2025,2
001PY00000jsVHxYAM,Rye,NY,,,,$41.20 ,5/13/2025,1
001PY00000xWrHAYA0,Rye,NY,,,,$51.50 ,8/20/2025,1
001PY00000ff2dxYAA,Rye Brook,NY,,,,$150.00 ,11/29/2020,0
001PY00000ffG34YAE,Rye Brook,NY,,,,$50.00 ,12/4/2020,0
001PY00000ffDNfYAM,Rye Brook,NY,,,,$134.00 ,12/31/2021,0
001PY00000ffJj2YAE,Rye Brook,NY,,,,$500.00 ,8/2/2022,0
001PY00000ff3mcYAA,Rye Brook,NY,,,,"$19,550.00 ",11/24/2024,2
001PY00000ffDSZYA2,Sag Harbor,NY,,,,"$6,000.00 ",5/17/2022,0
001PY00000ffJMOYA2,Sag Harbor,NY,,,,$100.00 ,6/15/2022,0
001PY00000fen6MYAQ,Sag Harbor,NY,,,,$905.00 ,12/23/2022,0
001PY00000ffBNHYA2,Sag Harbor,NY,,,,"$8,000.00 ",5/15/2025,2
001PY00000ffzYWYAY,Saint James,NY,,,,$50.00 ,9/3/2022,0
001PY00000ffOLcYAM,Salem,NY,,,,$55.00 ,6/5/2023,0
001PY00000ff5YrYAI,Salisbury Mills,NY,,,,$500.00 ,1/27/2021,0
001PY00000ffCT7YAM,Salisbury Mills,NY,,,,$10.00 ,4/20/2022,0
001PY00000ffCEhYAM,Salisbury Mills,NY,,,,$86.58 ,6/13/2023,0
001PY00000ff3HUYAY,Salt Point,NY,,,,$600.00 ,12/22/2022,0
001PY00000ffS8AYAU,Salt Point,NY,,,,"$9,000.00 ",12/19/2023,0
001PY00000fe1vpYAA,Salt Point,NY,,,,$451.50 ,9/25/2025,2
001PY00000ffS1PYAU,Salt Point,NY,,,,"$2,260.00 ",10/19/2025,8
001PY00000ff8PgYAI,Saratoga Springs,NY,,,,$25.00 ,6/23/2020,0
001PY00000ffEqzYAE,Saratoga Springs,NY,,,,$25.00 ,4/22/2021,0
001PY00000ffGdLYAU,Saratoga Springs,NY,,,,$500.00 ,4/26/2021,0
001PY00000ffDpJYAU,Saratoga Springs,NY,,,,$110.00 ,6/1/2021,0
001PY00000ff6sOYAQ,Saratoga Springs,NY,,,,$70.00 ,2/15/2023,0
001PY00000ffOMwYAM,Saratoga Springs,NY,,,,$10.00 ,6/26/2023,0
001PY00000fevmBYAQ,Saratoga Springs,NY,,,,$60.00 ,6/18/2024,1
001PY00000ffCghYAE,Saratoga Springs,NY,,,,$255.00 ,9/16/2024,1
001PY00000wYuhpYAC,Saratoga Springs,NY,,,,$51.50 ,8/13/2025,1
001PY00000ffEqwYAE,Saratoga Springs,NY,,,,"$7,785.00 ",9/15/2025,2
001PY00000ffHMFYA2,Sau,NY,,,,$150.00 ,12/3/2024,1
001PY00000ffFvGYAU,Saugerties,NY,,,,$8.20 ,5/17/2021,0
001PY00000ffFQ4YAM,Saugerties,NY,,,,$397.00 ,6/28/2021,0
001PY00000fepdcYAA,Saugerties,NY,,,,$25.00 ,4/26/2024,1
001PY00000ffRDYYA2,Saugerties,NY,,,,$15.00 ,12/3/2024,1
001PY00000ff6VvYAI,Saugerties,NY,,,,$650.00 ,5/13/2020,0
001PY00000feIXBYA2,Saugerties,NY,,,,$370.00 ,6/2/2020,0
001PY00000ff9JDYAY,Saugerties,NY,,,,$150.00 ,7/8/2020,0
001PY00000feELWYA2,Saugerties,NY,,,,$35.00 ,12/18/2020,0
001PY00000ffCSSYA2,Saugerties,NY,,,,$50.00 ,12/31/2020,0
001PY00000ffSSXYA2,Saugerties,NY,,,,$20.00 ,1/6/2021,0
001PY00000ffI8hYAE,Saugerties,NY,,,,$50.00 ,3/14/2021,0
001PY00000ffSabYAE,Saugerties,NY,,,,$35.00 ,3/30/2021,0
001PY00000ffGd2YAE,Saugerties,NY,,,,$10.00 ,4/6/2021,0
001PY00000ffFsjYAE,Saugerties,NY,,,,$15.00 ,4/22/2021,0
001PY00000ffE6YYAU,Saugerties,NY,,,,$50.00 ,4/22/2021,0
001PY00000ffGdnYAE,Saugerties,NY,,,,$10.25 ,5/17/2021,0
001PY00000ffGipYAE,Saugerties,NY,,,,$10.25 ,5/17/2021,0
001PY00000ffGj8YAE,Saugerties,NY,,,,$35.00 ,6/18/2021,0
001PY00000ff9znYAA,Saugerties,NY,,,,$15.00 ,6/28/2021,0
001PY00000ffH4eYAE,Saugerties,NY,,,,$50.00 ,11/30/2021,0
001PY00000ff7XvYAI,Saugerties,NY,,,,$815.00 ,12/17/2021,0
001PY00000feh9XYAQ,Saugerties,NY,,,,$450.00 ,12/31/2021,0
001PY00000ffSVAYA2,Saugerties,NY,,,,$20.00 ,12/31/2021,0
001PY00000ffHMzYAM,Saugerties,NY,,,,$35.00 ,4/7/2022,0
001PY00000ffIoVYAU,Saugerties,NY,,,,$25.90 ,5/6/2022,0
001PY00000ff9zqYAA,Saugerties,NY,,,,$310.00 ,5/17/2022,0
001PY00000ffBieYAE,Saugerties,NY,,,,$25.00 ,6/14/2022,0
001PY00000ffALxYAM,Saugerties,NY,,,,$260.00 ,7/19/2022,0
001PY00000ff9UXYAY,Saugerties,NY,,,,$160.00 ,9/6/2022,0
001PY00000ffH48YAE,Saugerties,NY,,,,$35.00 ,10/26/2022,0
001PY00000ffSf3YAE,Saugerties,NY,,,,$46.63 ,11/29/2022,0
001PY00000ff698YAA,Saugerties,NY,,,,$343.95 ,11/29/2022,0
001PY00000ff3qMYAQ,Saugerties,NY,,,,$295.00 ,12/30/2022,0
001PY00000ff8IbYAI,Saugerties,NY,,,,$429.07 ,12/31/2022,0
001PY00000ferawYAA,Saugerties,NY,,,,$10.36 ,4/3/2023,0
001PY00000ffD3WYAU,Saugerties,NY,,,,$135.00 ,5/28/2023,0
001PY00000fekG8YAI,Saugerties,NY,,,,$375.00 ,7/5/2023,0
001PY00000ffA0aYAE,Saugerties,NY,,,,$755.00 ,8/28/2023,0
001PY00000ffAYEYA2,Saugerties,NY,,,,$35.00 ,11/10/2023,0
001PY00000ffPdxYAE,Saugerties,NY,,,,$36.58 ,11/22/2023,0
001PY00000ffNIhYAM,Saugerties,NY,,,,$25.00 ,11/24/2023,0
001PY00000ff43qYAA,Saugerties,NY,,,,$28.00 ,11/26/2023,0
001PY00000ffAY4YAM,Saugerties,NY,,,,$40.00 ,12/8/2023,0
001PY00000ffSalYAE,Saugerties,NY,,,,$200.86 ,12/30/2023,0
001PY00000ffKiZYAU,Saugerties,NY,,,,$50.00 ,1/21/2024,0
001PY00000ff0t1YAA,Saugerties,NY,,,,$660.00 ,5/2/2024,1
001PY00000ff9DCYAY,Saugerties,NY,,,,$900.00 ,5/15/2024,1
001PY00000ffBiQYAU,Saugerties,NY,,,,$40.00 ,7/25/2024,1
001PY00000ffQtjYAE,Saugerties,NY,,,,$250.00 ,8/23/2024,1
001PY00000ffPjuYAE,Saugerties,NY,,,,$280.00 ,9/30/2024,6
001PY00000ffD3XYAU,Saugerties,NY,,,,$260.00 ,12/3/2024,2
001PY00000ff9UfYAI,Saugerties,NY,,,,$70.00 ,12/4/2024,1
001PY00000ffBhSYAU,Saugerties,NY,,,,"$2,050.00 ",12/13/2024,1
001PY00000feYfoYAE,Saugerties,NY,,,,$692.50 ,12/27/2024,1
001PY00000ff8TEYAY,Saugerties,NY,,,,"$1,300.00 ",1/21/2025,1
001PY00000ffB7vYAE,Saugerties,NY,,,,$910.00 ,4/10/2025,13
001PY00000fezjGYAQ,Saugerties,NY,,,,$125.00 ,4/21/2025,12
001PY00000ffPjTYAU,Saugerties,NY,,,,$15.00 ,4/22/2025,2
001PY00000ff7PUYAY,Saugerties,NY,,,,"$1,084,247.18 ",6/26/2025,11
001PY00000ff8EjYAI,Saugerties,NY,,,,$741.81 ,6/27/2025,2
001PY00000ffS8bYAE,Saugerties,NY,,,,$220.00 ,7/3/2025,2
001PY00000ff95EYAQ,Saugerties,NY,,,,$750.00 ,7/28/2025,15
001PY00000ucr52YAA,Saugerties,NY,,,,$25.75 ,7/30/2025,1
001PY00000ffCysYAE,Saugerties,NY,,,,$650.00 ,9/23/2025,18
001PY00000ffGjLYAU,Saugerties,NY,,,,$430.00 ,10/3/2025,11
001PY00000ffAx3YAE,Saugerties,NY,,,,"$2,600.00 ",10/14/2025,2
001PY00000ffR4lYAE,Saugerties,NY,,,,$130.00 ,10/15/2025,13
001PY00000ehizmYAA,Sayville,NY,,,,$300.00 ,9/4/2023,0
001PY00000ff1FgYAI,Scarborough,NY,,,,$795.47 ,9/11/2025,7
001PY00000ffGdEYAU,Scarborough,NY,,,,$250.00 ,4/22/2021,0
001PY00000ff8c6YAA,Scarborough,NY,,,,$915.00 ,12/20/2023,0
001PY00000ffAOXYA2,Scarborough,NY,,,,"$1,550.00 ",12/31/2023,0
001PY00000ff4PxYAI,Scarborough,NY,,,,"$1,660.00 ",9/25/2024,5
001PY00000ff14GYAQ,Scarborough,NY,,,,"$3,640.00 ",6/23/2025,3
001PY00000ffEsGYAU,Scarsdale,NY,,,,"$72,500.00 ",12/23/2024,1
001PY00000feCR0YAM,Scarsdale,NY,,,,"$1,000.00 ",1/29/2020,0
001PY00000ffCukYAE,Scarsdale,NY,,,,$35.00 ,6/23/2020,0
001PY00000ffFPiYAM,Scarsdale,NY,,,,$100.00 ,8/28/2020,0
001PY00000ffB0nYAE,Scarsdale,NY,,,,$150.00 ,12/30/2020,0
001PY00000ff3M1YAI,Scarsdale,NY,,,,$800.00 ,1/29/2021,0
001PY00000ffD3NYAU,Scarsdale,NY,,,,$25.63 ,5/17/2021,0
001PY00000ffDTxYAM,Scarsdale,NY,,,,"$2,645.00 ",6/17/2021,0
001PY00000ffEbJYAU,Scarsdale,NY,,,,$70.00 ,9/7/2021,0
001PY00000fe0mAYAQ,Scarsdale,NY,,,,$165.00 ,12/2/2021,0
001PY00000ff2xJYAQ,Scarsdale,NY,,,,$340.00 ,3/29/2022,0
001PY00000fea3JYAQ,Scarsdale,NY,,,,$40.00 ,5/17/2022,0
001PY00000ffK40YAE,Scarsdale,NY,,,,$1.00 ,9/17/2022,0
001PY00000ffKEsYAM,Scarsdale,NY,,,,$500.00 ,11/6/2022,0
001PY00000ff3MxYAI,Scarsdale,NY,,,,"$7,432.36 ",12/30/2022,0
001PY00000ffBhzYAE,Scarsdale,NY,,,,$96.30 ,12/31/2022,0
001PY00000ff4WjYAI,Scarsdale,NY,,,,$270.00 ,3/13/2023,0
001PY00000ffL90YAE,Scarsdale,NY,,,,$35.00 ,4/22/2023,0
001PY00000fe76IYAQ,Scarsdale,NY,,,,$605.00 ,7/3/2023,0
001PY00000feeBEYAY,Scarsdale,NY,,,,$250.00 ,11/30/2023,0
001PY00000ffCYHYA2,Scarsdale,NY,,,,$275.00 ,12/6/2023,0
001PY00000ff33kYAA,Scarsdale,NY,,,,$510.00 ,12/30/2023,0
001PY00000ff8kFYAQ,Scarsdale,NY,,,,$35.00 ,12/30/2023,0
001PY00000ff9duYAA,Scarsdale,NY,,,,"$3,200.00 ",5/27/2024,1
001PY00000ffAOjYAM,Scarsdale,NY,,,,$985.00 ,12/2/2024,1
001PY00000ff5pGYAQ,Scarsdale,NY,,,,$450.00 ,12/21/2024,1
001PY00000ff4FqYAI,Scarsdale,NY,,,,$776.97 ,12/25/2024,1
001PY00000ff7enYAA,Scarsdale,NY,,,,"$1,390.00 ",2/5/2025,2
001PY00000ffO2EYAU,Scarsdale,NY,,,,$55.08 ,10/1/2025,3
001PY00000fbbhzYAA,Scarsdale,NY,,,,$523.00 ,12/20/2024,2
001PY00000pZdWDYA0,Scarsdale,NY,,,,$77.00 ,6/26/2025,1
001PY00000ffDNIYA2,Schenecady,NY,,,,"$1,075.00 ",12/13/2024,1
001PY00000ffH1SYAU,Schenectady,NY,,,,$5.13 ,5/17/2021,0
001PY00000ffIMXYA2,Schenectady,NY,,,,$25.00 ,4/13/2022,0
001PY00000ffDD8YAM,Schenectady,NY,,,,$50.00 ,10/31/2022,0
001PY00000ff52eYAA,Schenectady,NY,,,,"$2,060.00 ",12/27/2022,0
001PY00000ffMbfYAE,Schenectady,NY,,,,$35.00 ,3/8/2023,0
001PY00000fei8UYAQ,Schenectady,NY,,,,$35.00 ,3/14/2023,0
001PY00000ffNEPYA2,Schenectady,NY,,,,$20.00 ,4/27/2023,0
001PY00000ff3s2YAA,Schenectady,NY,,,,"$1,935.00 ",5/24/2023,0
001PY00000ff8kqYAA,Schenectady,NY,,,,$150.00 ,5/16/2024,1
001PY00000ffPf8YAE,Schenectady,NY,,,,"$1,000.00 ",12/17/2024,1
001PY00000ff6gQYAQ,Schenectady,NY,,,,$240.00 ,12/27/2024,1
001PY00000feh9hYAA,Schenectady,NY,,,,$225.00 ,12/31/2024,1
001PY00000ffOc3YAE,Schenectady,NY,,,,"$2,100.00 ",1/6/2025,2
001PY00000ffGbEYAU,Schenectady,NY,,,,"$1,531.50 ",9/30/2025,17
001PY00000feXE7YAM,Schodack Landing,NY,,,,$20.00 ,10/29/2020,0
001PY00000ffNW0YAM,Schodack Landing,NY,,,,$15.54 ,4/21/2023,0
001PY00000ff4Q9YAI,Schodack Landing,NY,,,,$105.00 ,12/2/2024,1
001PY00000fecNbYAI,Schroon Lake,NY,,,,$100.00 ,12/1/2022,0
001PY00000gRf6dYAC,Schuylerville,NY,,,,$580.00 ,7/3/2024,1
001PY00000feH80YAE,Scotia,NY,,,,$105.00 ,6/30/2025,1
001PY00000ffDNCYA2,Scotia,NY,,,,$750.00 ,7/13/2020,0
001PY00000ffIbMYAU,Scotia,NY,,,,$25.90 ,5/5/2022,0
001PY00000ffOMoYAM,Scotia,NY,,,,$52.12 ,6/21/2023,0
001PY00000ff4kLYAQ,Scotia,NY,,,,$356.00 ,12/30/2024,1
001PY00000ffRlZYAU,Sea Cliff,NY,,,,$35.00 ,10/7/2020,0
001PY00000fea2uYAA,Sea Cliff,NY,,,,$10.00 ,5/17/2022,0
001PY00000ffDS6YAM,Sea Cliff,NY,,,,$346.50 ,10/20/2025,5
001PY00000fbbUuYAI,Sea Cliff,NY,,,,$150.00 ,4/15/2024,1
001PY00000ffFPrYAM,Seaford,NY,,,,$200.00 ,12/31/2021,0
001PY00000feF2ZYAU,Selkirk,NY,,,,$230.00 ,1/27/2021,0
001PY00000ff8kvYAA,Selkirk,NY,,,,$5.00 ,7/5/2024,1
001PY00000ff1BMYAY,Selkirk,NY,,,,"$6,490.00 ",12/18/2024,2
001PY00000ff4Q8YAI,Setauket,NY,,,,$595.00 ,6/30/2021,0
001PY00000ff6vmYAA,Sharon Springs,NY,,,,$150.00 ,8/19/2021,0
001PY00000ffSdhYAE,Sharon Springs,NY,,,,$100.00 ,10/25/2022,0
001PY00000feCQZYA2,Shelter Island Heights,NY,,,,$569.25 ,9/17/2020,0
001PY00000ffPekYAE,Shelter Island Heights,NY,,,,"$2,000.00 ",12/13/2023,0
001PY00000ffB15YAE,Shokan,NY,,,,$190.00 ,3/4/2023,0
001PY00000ff6rSYAQ,Shokan,NY,,,,$655.00 ,12/3/2024,1
001PY00000ffFeJYAU,Shrub Oak,NY,,,,$50.00 ,1/8/2020,0
001PY00000ff8siYAA,Shrub Oak,NY,,,,$10.13 ,5/17/2021,0
001PY00000fen5pYAA,Shrub Oak,NY,,,,$510.00 ,10/18/2023,0
001PY00000ffRr6YAE,Slate Hill,NY,,,,$15.00 ,12/10/2020,0
001PY00000ff2CsYAI,Sleepy Hollow,NY,,,,"$1,450.00 ",1/13/2021,0
001PY00000ff3A3YAI,Sleepy Hollow,NY,,,,$503.94 ,12/12/2023,0
001PY00000feEyZYAU,Sleepy Hollow,NY,,,,"$19,746.85 ",6/13/2025,19
001PY00000t6JgrYAE,sleepy hollow,NY,,,,$51.50 ,7/19/2025,1
001PY000011EnSqYAK,Sleepy Hollow,NY,,,,$51.50 ,9/18/2025,1
001PY00000ffAxmYAE,Sleepy Hollow,NY,,,,"$1,776.56 ",9/30/2025,3
001PY00000ffCRoYAM,Sleepy Hollow,NY,,,,"$1,206.56 ",10/7/2025,3
001PY00000ffEs4YAE,Sleepy Hollow,NY,,,,$100.00 ,5/28/2020,0
001PY00000fesmiYAA,Sleepy Hollow,NY,,,,$160.00 ,8/17/2020,0
001PY00000ff9w9YAA,Sleepy Hollow,NY,,,,$50.00 ,12/18/2020,0
001PY00000feilcYAA,Sleepy Hollow,NY,,,,"$1,595.00 ",12/31/2020,0
001PY00000fetHOYAY,Sleepy Hollow,NY,,,,$150.00 ,4/22/2021,0
001PY00000fegeUYAQ,Sleepy Hollow,NY,,,,$85.00 ,6/16/2021,0
001PY00000ffzOvYAI,Sleepy Hollow,NY,,,,$100.00 ,11/7/2021,0
001PY00000ff6FXYAY,Sleepy Hollow,NY,,,,$25.90 ,11/30/2021,0
001PY00000ffHtlYAE,Sleepy Hollow,NY,,,,$250.00 ,12/15/2021,0
001PY00000ffD4QYAU,Sleepy Hollow,NY,,,,$100.00 ,12/31/2021,0
001PY00000ff3A2YAI,Sleepy Hollow,NY,,,,$75.00 ,2/11/2022,0
001PY00000ffIubYAE,Sleepy Hollow,NY,,,,$200.00 ,4/19/2022,0
001PY00000fdugpYAA,Sleepy Hollow,NY,,,,$25.00 ,5/3/2022,0
001PY00000ffJMhYAM,Sleepy Hollow,NY,,,,$210.00 ,6/21/2022,0
001PY00000ffJi4YAE,Sleepy Hollow,NY,,,,$100.00 ,7/12/2022,0
001PY00000fe76DYAQ,Sleepy Hollow,NY,,,,"$1,005.00 ",7/26/2022,0
001PY00000ff96CYAQ,Sleepy Hollow,NY,,,,$530.63 ,9/6/2022,0
001PY00000ff0sXYAQ,Sleepy Hollow,NY,,,,"$3,659.00 ",9/10/2022,0
001PY00000ffJnFYAU,Sleepy Hollow,NY,,,,$100.00 ,9/22/2022,0
001PY00000ffHtcYAE,Sleepy Hollow,NY,,,,$805.59 ,11/29/2022,0
001PY00000ffHfZYAU,Sleepy Hollow,NY,,,,"$2,000.00 ",12/5/2022,0
001PY00000febk5YAA,Sleepy Hollow,NY,,,,$450.00 ,12/23/2022,0
001PY00000ffG32YAE,Sleepy Hollow,NY,,,,$600.00 ,12/27/2022,0
001PY00000ffLVVYA2,Sleepy Hollow,NY,,,,$100.00 ,12/31/2022,0
001PY00000ffAzvYAE,Sleepy Hollow,NY,,,,$370.00 ,1/27/2023,0
001PY00000ffHtmYAE,Sleepy Hollow,NY,,,,$612.69 ,2/2/2023,0
001PY00000ffDH9YAM,Sleepy Hollow,NY,,,,$25.00 ,3/4/2023,0
001PY00000ffMbqYAE,Sleepy Hollow,NY,,,,$100.00 ,3/8/2023,0
001PY00000ffMcKYAU,Sleepy Hollow,NY,,,,$35.00 ,3/9/2023,0
001PY00000ffLAVYA2,Sleepy Hollow,NY,,,,$5.00 ,4/8/2023,0
001PY00000ff7LuYAI,Sleepy Hollow,NY,,,,"$1,782.50 ",4/17/2023,0
001PY00000ffNWDYA2,Sleepy Hollow,NY,,,,$5.18 ,4/22/2023,0
001PY00000ffzrbYAA,Sleepy Hollow,NY,,,,$103.62 ,5/5/2023,0
001PY00000ff2NgYAI,Sleepy Hollow,NY,,,,"$7,199.00 ",5/24/2023,0
001PY00000ffK58YAE,Sleepy Hollow,NY,,,,$250.00 ,6/2/2023,0
